target_class,gene,attr_mean_signed,attr_mean_abs,attr_pos_frac,n_cells
covid,AMPD2,0.009152104243735916,0.00929707644801099,0.03428571428571429,525
covid,AMICA1,0.009116162349070821,0.009778584472480274,0.05523809523809524,525
covid,RPS27A,0.009103737927618481,0.010111945299875169,0.31047619047619046,525
covid,HIST1H1E,0.00908885550818273,0.00908885550818273,0.06666666666666667,525
covid,HSPA5,0.009084529753419616,0.010310395615441458,0.2019047619047619,525
covid,ANKRD28,0.009056548022476602,0.009068219780345404,0.07428571428571429,525
covid,TPR,0.009025185631721147,0.010954379011832532,0.17333333333333334,525
covid,CTD-2370N5.3,0.009013790239890417,0.009300068765878678,0.13142857142857142,525
covid,CYSTM1,0.008998574969314393,0.009000135901428404,0.08952380952380952,525
covid,PHACTR1,0.00898263897081571,0.009269439727511434,0.12,525
covid,TSPAN6,0.00891505920594292,0.00923563379395221,0.12761904761904763,525
covid,CD63,0.008905888924463874,0.009983874397086246,0.2361904761904762,525
covid,MKNK2,0.008891232496216183,0.009060833007097244,0.09714285714285714,525
covid,MXD1,0.008806078334649404,0.014892390285219465,0.29904761904761906,525
covid,RPS21,0.008770236890940438,0.009274612012363615,0.1580952380952381,525
covid,TXNDC17,0.008758378298509688,0.00878319704816455,0.08571428571428572,525
covid,PCYOX1,0.008751958909228311,0.008785801516662884,0.04380952380952381,525
covid,BRI3,0.008734116316551254,0.00904393606597469,0.15047619047619049,525
